Subdivision,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
NORTH INTERIOR KARNATAKA,1987,0.4,0.9,0.5,2.1,44.7,124.1,83.1,164.0,108.9,119.9,69.3,27.0,744.9
NORTH INTERIOR KARNATAKA,1988,1.3,1.6,1.5,38.5,34.6,77.4,171.4,220.3,216.4,16.3,1.9,19.1,800.4
NORTH INTERIOR KARNATAKA,1989,0.0,0.0,21.7,10.7,28.5,102.3,200.9,64.1,203.7,23.5,8.7,14.0,678.1
NORTH INTERIOR KARNATAKA,1990,4.8,0.0,0.1,7.8,126.8,130.6,96.4,170.8,64.0,95.8,23.3,0.0,720.5
NORTH INTERIOR KARNATAKA,1991,0.2,0.0,1.3,47.0,59.6,236.7,155.0,96.8,68.2,49.6,9.1,0.0,723.5
NORTH INTERIOR KARNATAKA,1992,0.0,0.0,0.0,12.8,47.6,108.4,99.6,121.4,86.0,67.7,124.9,0.0,668.6
NORTH INTERIOR KARNATAKA,1993,0.0,0.1,6.6,11.4,37.5,69.5,135.6,129.2,94.3,202.4,10.8,36.3,733.7
NORTH INTERIOR KARNATAKA,1994,4.0,0.3,0.2,35.4,16.8,101.7,145.2,95.5,38.3,200.1,4.3,0.0,641.6
NORTH INTERIOR KARNATAKA,1995,28.4,0.1,5.4,11.7,33.7,75.1,141.1,95.7,104.3,149.2,18.3,0.0,663.1
NORTH INTERIOR KARNATAKA,1996,0.0,0.0,0.5,20.3,24.9,138.1,98.8,165.5,199.3,154.0,7.5,2.6,811.5
NORTH INTERIOR KARNATAKA,1997,4.3,0.0,14.7,22.6,17.5,213.3,273.0,290.1,76.7,85.1,64.3,33.6,1095.1
NORTH INTERIOR KARNATAKA,1998,0.0,0.0,0.4,6.1,32.8,107.7,140.7,155.0,222.9,172.4,13.8,0.1,851.7
NORTH INTERIOR KARNATAKA,1999,0.0,3.4,0.6,3.9,89.1,93.2,130.8,89.5,98.0,152.9,0.3,0.0,661.7
NORTH INTERIOR KARNATAKA,2000,0.4,2.6,0.1,8.4,49.0,107.7,127.2,164.9,134.5,115.2,2.8,0.5,713.1
NORTH INTERIOR KARNATAKA,2001,2.2,0.0,0.1,22.0,13.4,61.1,62.4,109.2,187.2,137.0,2.6,1.4,598.6
NORTH INTERIOR KARNATAKA,2002,3.8,7.9,0.3,14.7,40.6,108.6,54.8,118.8,52.3,126.1,3.4,0.0,531.3
NORTH INTERIOR KARNATAKA,2003,0.2,0.8,15.1,25.0,3.0,65.7,93.7,103.7,65.1,92.3,3.6,1.4,469.6
NORTH INTERIOR KARNATAKA,2004,2.6,1.4,1.1,30.0,94.8,105.5,111.0,91.3,135.5,61.1,4.2,0.2,638.8
NORTH INTERIOR KARNATAKA,2005,5.8,0.8,5.5,52.4,34.8,98.4,219.9,123.9,160.3,103.0,5.0,0.1,810.1
NORTH INTERIOR KARNATAKA,2006,0.0,0.0,17.0,12.4,80.5,130.5,114.4,89.6,136.7,44.0,29.6,0.0,654.7
NORTH INTERIOR KARNATAKA,2007,4.6,0.0,2.7,24.7,38.9,215.6,116.6,142.3,205.9,40.8,13.5,4.4,810.2
NORTH INTERIOR KARNATAKA,2008,0.3,7.2,109.3,21.1,28.8,71.5,80.6,146.6,152.7,54.2,29.5,4.6,706.5
NORTH INTERIOR KARNATAKA,2009,0.1,0.0,10.0,15.6,63.0,112.3,136.0,135.6,216.5,169.1,42.5,13.9,914.5
NORTH INTERIOR KARNATAKA,2010,9.5,2.6,0.6,15.8,39.6,110.6,194.0,208.1,119.7,82.2,72.3,1.2,856.1
NORTH INTERIOR KARNATAKA,2011,0.2,5.7,2.0,41.7,46.9,100.1,149.4,150.9,68.1,73.8,4.3,0.0,643.1
NORTH INTERIOR KARNATAKA,2012,1.2,1.4,0.0,36.3,18.8,60.4,114.7,105.9,79.6,84.3,46.6,1.9,551.1
NORTH INTERIOR KARNATAKA,2013,2.4,6.6,5.0,23.4,43.6,94.8,169.1,79.1,190.7,91.6,6.1,0.6,712.9
NORTH INTERIOR KARNATAKA,2014,0.2,5.5,25.7,26.2,81.8,49.0,151.0,213.5,93.0,73.8,23.5,11.4,754.5
NORTH INTERIOR KARNATAKA,2015,2.3,0.1,23.7,45.1,41.8,94.5,40.9,78.8,140.2,56.0,5.7,0.7,529.9
NORTH INTERIOR KARNATAKA,2016,0.3,0.4,6.1,11.0,50.1,136.8,162.6,70.0,155.0,28.7,3.1,1.0,625.0
NORTH INTERIOR KARNATAKA,2017,0.0,0.0,10.7,9.9,44.8,131.3,76.8,105.8,206.6,147.9,4.9,0.9,739.6
NORTH INTERIOR KARNATAKA,2018,0.0,1.9,8.4,30.8,83.5,107.8,89.4,89.5,69.8,39.9,7.0,3.4,531.4
NORTH INTERIOR KARNATAKA,2019,0.8,0.0,4.8,19.6,18.4,108.5,131.3,207.8,163.9,221.0,21.5,2.4,900.1
NORTH INTERIOR KARNATAKA,2020,0.4,0.4,12.0,33.6,65.2,138.5,203.2,170.7,227.3,176.3,3.1,0.1,1030.8
NORTH INTERIOR KARNATAKA,2021,8.0,4.5,1.1,33.5,79.8,165.2,192.6,112.6,132.6,87.9,72.4,12.6,902.9
NORTH INTERIOR KARNATAKA,2022,0.4,0.0,7.3,41.7,113.7,91.9,214.3,170.7,174.2,159.4,2.5,7.2,979.3
NORTH INTERIOR KARNATAKA,2023,0.2,0.0,8.2,39.6,56.6,47.6,291.8,33.5,128.6,8.1,31.4,4.2,577.7
SOUTH INTERIOR KARNATAKA,1901,4.9,31.9,3.0,33.0,109.5,106.4,209.7,109.0,141.5,169.0,72.6,12.5,1003.0
SOUTH INTERIOR KARNATAKA,1902,1.9,0.5,6.5,42.6,97.5,92.2,210.0,82.0,138.1,218.7,44.5,85.0,1019.5
SOUTH INTERIOR KARNATAKA,1903,0.4,0.0,1.1,11.4,125.4,129.6,284.5,156.3,197.4,154.4,186.8,24.3,1271.6
SOUTH INTERIOR KARNATAKA,1904,1.0,0.5,5.2,43.3,145.1,167.9,196.7,73.0,89.7,120.8,2.5,0.3,846.1
SOUTH INTERIOR KARNATAKA,1905,1.6,7.8,14.3,23.6,118.6,95.4,147.8,140.4,43.0,143.3,22.7,0.3,758.8
SOUTH INTERIOR KARNATAKA,1906,14.1,1.5,2.1,4.9,46.1,116.2,211.5,258.1,109.2,173.2,16.3,52.7,1005.9
SOUTH INTERIOR KARNATAKA,1907,4.5,0.0,11.9,84.7,46.3,137.2,231.3,219.2,146.7,52.9,49.7,14.3,998.8
SOUTH INTERIOR KARNATAKA,1908,8.5,2.4,9.5,44.3,92.7,91.8,263.7,117.8,87.7,69.5,1.2,0.6,789.8
SOUTH INTERIOR KARNATAKA,1909,20.1,1.2,6.7,42.1,166.5,139.0,245.3,190.5,108.3,121.4,35.7,9.7,1086.5
SOUTH INTERIOR KARNATAKA,1910,0.0,1.1,7.3,27.0,89.9,124.5,253.5,232.8,123.1,220.4,77.2,0.0,1156.9
SOUTH INTERIOR KARNATAKA,1911,0.8,0.1,5.2,28.8,123.1,174.6,225.3,83.6,62.6,157.5,35.9,7.8,905.3
SOUTH INTERIOR KARNATAKA,1912,0.8,4.6,2.7,41.7,70.1,133.0,291.6,181.8,175.9,189.5,58.0,0.1,1149.9
SOUTH INTERIOR KARNATAKA,1913,0.0,0.1,1.1,22.2,93.3,123.8,257.3,88.5,149.9,133.5,1.4,3.2,874.2
SOUTH INTERIOR KARNATAKA,1914,0.0,0.6,1.9,16.3,62.1,69.6,309.5,152.7,107.3,114.8,64.0,26.0,924.7
SOUTH INTERIOR KARNATAKA,1915,9.8,2.6,32.0,43.8,66.5,223.1,184.5,75.5,184.7,106.6,93.8,9.5,1032.5
SOUTH INTERIOR KARNATAKA,1916,0.0,0.1,0.2,24.0,145.8,184.1,189.2,204.0,145.7,177.1,151.2,7.4,1228.8
SOUTH INTERIOR KARNATAKA,1917,0.3,37.2,15.9,18.3,51.8,163.5,104.4,170.9,275.9,160.0,94.6,1.0,1093.9
SOUTH INTERIOR KARNATAKA,1918,11.3,0.7,14.0,41.1,110.3,69.0,47.5,102.6,98.4,47.2,182.0,9.0,733.0
SOUTH INTERIOR KARNATAKA,1919,4.9,0.0,7.5,26.8,99.6,152.5,167.3,108.0,224.5,82.2,132.6,4.7,1010.7
SOUTH INTERIOR KARNATAKA,1920,8.5,0.4,1.7,42.8,58.5,125.0,241.0,92.0,128.1,101.9,28.5,0.1,828.4
SOUTH INTERIOR KARNATAKA,1921,15.2,0.0,2.9,84.8,46.7,114.8,217.5,169.5,77.5,167.3,88.9,0.0,985.0
SOUTH INTERIOR KARNATAKA,1922,16.0,1.2,0.3,33.4,110.0,99.6,186.3,114.8,52.9,152.3,129.2,2.2,898.3
SOUTH INTERIOR KARNATAKA,1923,3.7,3.9,27.3,31.9,73.8,84.3,408.1,207.4,100.9,39.9,6.7,2.9,990.9
SOUTH INTERIOR KARNATAKA,1924,0.9,0.1,5.9,38.7,96.3,125.8,461.1,146.8,135.7,58.3,47.2,11.7,1128.4
SOUTH INTERIOR KARNATAKA,1925,0.0,0.1,8.5,62.8,117.3,143.0,221.1,132.6,114.7,65.6,69.3,46.7,981.7
SOUTH INTERIOR KARNATAKA,1926,22.8,0.4,7.3,37.7,64.0,89.1,234.3,174.1,166.8,89.3,7.7,1.2,894.7
SOUTH INTERIOR KARNATAKA,1927,0.1,2.3,5.2,11.3,82.6,113.6,249.0,118.1,186.1,19.3,73.7,0.0,861.3
SOUTH INTERIOR KARNATAKA,1928,0.6,44.7,24.1,43.4,66.0,112.0,189.5,161.4,37.6,229.6,28.8,12.6,950.4
SOUTH INTERIOR KARNATAKA,1929,4.7,13.8,1.9,126.8,101.0,149.6,178.7,88.8,185.8,101.4,76.7,5.3,1034.2
SOUTH INTERIOR KARNATAKA,1930,5.2,6.7,10.5,27.0,157.3,126.9,117.1,85.4,148.9,253.9,41.0,12.1,992.0
SOUTH INTERIOR KARNATAKA,1931,0.0,0.0,3.1,45.6,82.7,116.7,188.3,245.9,144.5,42.7,117.6,26.5,1013.6
SOUTH INTERIOR KARNATAKA,1932,0.0,10.9,0.5,35.8,155.7,72.7,262.9,265.2,116.4,226.9,123.0,1.7,1271.6
SOUTH INTERIOR KARNATAKA,1933,0.0,3.0,10.6,43.6,175.9,139.5,216.2,241.6,194.4,236.0,19.3,46.8,1326.9
SOUTH INTERIOR KARNATAKA,1934,5.9,0.4,1.1,41.0,52.6,149.4,158.4,137.3,27.7,174.0,38.6,0.3,786.8
SOUTH INTERIOR KARNATAKA,1935,6.2,1.2,5.1,48.3,52.7,121.7,210.8,196.3,105.9,190.9,7.0,7.2,953.4
SOUTH INTERIOR KARNATAKA,1936,0.0,6.3,34.5,15.8,101.7,184.7,155.8,111.3,176.5,89.3,76.5,4.5,957.1
SOUTH INTERIOR KARNATAKA,1937,0.1,10.0,14.5,90.8,80.7,100.0,233.0,77.8,121.4,146.7,25.8,9.7,910.6
SOUTH INTERIOR KARNATAKA,1938,0.0,3.8,17.3,40.6,45.6,144.6,153.1,235.8,177.5,30.5,15.9,2.5,867.2
SOUTH INTERIOR KARNATAKA,1939,3.6,0.0,12.9,70.3,49.0,91.5,184.8,197.4,114.5,227.0,71.8,0.0,1022.8
SOUTH INTERIOR KARNATAKA,1940,0.0,0.1,0.8,59.9,138.9,177.8,203.2,188.1,80.0,175.1,139.5,15.7,1179.1
SOUTH INTERIOR KARNATAKA,1941,1.1,2.2,2.3,43.8,73.8,155.0,186.6,154.3,129.0,107.8,19.5,60.3,935.6
SOUTH INTERIOR KARNATAKA,1942,0.1,2.0,0.5,45.1,91.7,164.0,247.3,145.8,77.3,108.8,26.7,23.9,933.1
SOUTH INTERIOR KARNATAKA,1943,24.4,0.9,3.8,48.6,190.3,88.4,243.1,67.6,136.5,283.0,50.9,0.0,1137.6
SOUTH INTERIOR KARNATAKA,1944,0.2,24.4,37.2,21.9,98.3,100.2,275.0,81.9,127.1,178.8,74.3,6.8,1026.2
SOUTH INTERIOR KARNATAKA,1945,0.4,1.2,0.3,54.8,94.1,79.9,261.2,109.5,72.9,85.1,33.6,0.1,793.1
SOUTH INTERIOR KARNATAKA,1946,0.1,2.4,15.0,62.2,86.8,146.7,201.6,255.5,169.1,112.5,149.9,43.1,1244.7
SOUTH INTERIOR KARNATAKA,1947,8.1,5.9,10.0,22.4,53.5,83.6,239.1,236.0,138.6,126.8,15.2,17.7,956.9
SOUTH INTERIOR KARNATAKA,1948,4.0,0.1,3.2,70.7,154.4,135.4,188.3,254.9,61.2,117.8,81.3,2.1,1073.4
SOUTH INTERIOR KARNATAKA,1949,0.1,0.1,3.7,32.3,103.6,82.6,180.0,164.8,107.9,189.4,13.3,0.0,877.7
SOUTH INTERIOR KARNATAKA,1950,0.1,13.3,0.9,6.5,61.2,90.7,269.1,148.1,154.0,132.8,77.5,0.4,954.7
SOUTH INTERIOR KARNATAKA,1951,0.2,0.0,12.8,61.0,135.1,111.7,206.5,89.7,179.8,98.2,33.4,0.0,928.6
SOUTH INTERIOR KARNATAKA,1952,0.2,10.5,0.6,40.4,77.2,105.6,175.4,155.7,66.4,186.3,0.7,47.7,866.7
SOUTH INTERIOR KARNATAKA,1953,0.5,2.1,0.7,70.5,33.7,164.3,366.9,191.2,112.6,305.8,2.5,0.5,1251.3
SOUTH INTERIOR KARNATAKA,1954,1.9,0.5,9.2,38.0,127.1,138.3,296.3,174.1,56.4,164.8,0.5,17.8,1025.0
SOUTH INTERIOR KARNATAKA,1955,0.7,0.1,10.4,48.9,167.8,134.9,87.8,149.9,200.1,172.4,17.5,3.0,993.4
SOUTH INTERIOR KARNATAKA,1956,0.4,1.4,2.5,68.1,62.4,209.6,250.5,135.4,119.9,261.5,122.0,1.1,1234.9
SOUTH INTERIOR KARNATAKA,1957,0.0,0.5,9.2,18.6,167.8,173.8,241.2,146.7,47.1,176.1,77.3,0.1,1058.6
SOUTH INTERIOR KARNATAKA,1958,3.0,1.1,12.3,59.2,134.3,162.3,340.1,201.0,122.9,107.4,59.0,0.6,1203.1
SOUTH INTERIOR KARNATAKA,1959,0.2,2.8,0.3,25.1,89.8,255.2,424.7,170.4,216.2,55.1,29.4,5.7,1274.9
SOUTH INTERIOR KARNATAKA,1960,0.3,0.0,15.3,42.3,92.6,119.6,253.6,124.0,161.6,113.0,64.6,0.2,987.0
SOUTH INTERIOR KARNATAKA,1961,2.0,3.3,2.6,62.0,160.2,195.3,492.5,212.5,93.1,164.2,14.0,1.4,1403.2
SOUTH INTERIOR KARNATAKA,1962,1.4,6.8,5.5,80.5,118.9,64.8,310.5,268.1,148.6,202.8,29.3,65.9,1302.9
SOUTH INTERIOR KARNATAKA,1963,1.2,2.8,13.0,51.0,77.1,108.1,197.7,232.1,92.1,193.1,8.9,12.2,989.4
SOUTH INTERIOR KARNATAKA,1964,0.0,0.1,0.7,23.4,50.7,121.9,280.5,304.8,180.1,121.0,78.3,3.8,1165.3
SOUTH INTERIOR KARNATAKA,1965,1.0,0.2,4.4,24.7,41.5,130.1,245.2,141.6,81.6,17.8,25.4,21.8,735.6
SOUTH INTERIOR KARNATAKA,1966,4.3,0.9,2.5,24.6,90.4,82.5,255.8,90.1,190.4,132.3,124.1,13.7,1011.5
SOUTH INTERIOR KARNATAKA,1967,5.7,0.0,4.3,25.9,78.5,135.7,349.7,157.3,57.5,94.7,12.6,16.1,938.0
SOUTH INTERIOR KARNATAKA,1968,0.0,7.9,8.1,47.3,71.6,121.7,284.0,125.2,208.5,100.3,23.2,3.2,1001.2
SOUTH INTERIOR KARNATAKA,1969,0.0,0.0,2.3,37.5,102.4,100.6,289.0,215.7,103.6,173.9,51.5,27.4,1104.0
SOUTH INTERIOR KARNATAKA,1970,1.4,5.2,4.2,48.7,129.6,99.9,211.1,207.7,129.5,215.3,20.6,0.1,1073.4
SOUTH INTERIOR KARNATAKA,1971,1.9,4.8,2.8,37.6,100.3,203.6,174.5,178.4,161.7,121.2,17.1,10.0,1013.9
SOUTH INTERIOR KARNATAKA,1972,0.0,1.1,0.1,26.2,187.3,153.5,214.3,96.6,174.0,135.3,26.3,41.2,1055.9
SOUTH INTERIOR KARNATAKA,1973,0.0,0.0,0.2,21.7,102.9,210.7,232.1,219.4,118.6,140.1,26.3,8.8,1080.9
SOUTH INTERIOR KARNATAKA,1974,0.1,0.0,4.2,34.4,112.6,70.9,281.3,166.0,234.1,136.4,6.2,0.0,1046.2
SOUTH INTERIOR KARNATAKA,1975,4.1,3.2,15.3,20.6,92.4,224.9,258.4,254.4,222.7,158.1,76.7,1.3,1332.2
SOUTH INTERIOR KARNATAKA,1976,0.0,0.1,2.6,66.0,25.4,63.9,203.7,146.4,86.3,54.0,106.2,1.7,756.4
SOUTH INTERIOR KARNATAKA,1977,0.0,1.4,13.4,50.3,136.5,168.0,227.4,135.5,165.0,224.7,82.7,0.0,1205.0
SOUTH INTERIOR KARNATAKA,1978,0.5,6.5,2.8,39.6,104.3,187.1,282.7,231.0,157.8,106.1,82.1,30.6,1230.8
SOUTH INTERIOR KARNATAKA,1979,0.3,29.5,4.1,31.0,49.1,191.9,188.1,207.1,218.7,82.1,114.5,1.2,1117.5
SOUTH INTERIOR KARNATAKA,1980,0.0,0.0,7.1,78.2,98.1,226.0,287.0,178.5,159.3,100.1,80.5,2.0,1216.7
SOUTH INTERIOR KARNATAKA,1981,1.8,0.1,19.4,25.3,93.9,136.5,189.1,300.6,254.3,122.7,33.3,6.6,1183.7
SOUTH INTERIOR KARNATAKA,1982,0.1,0.0,1.9,18.2,98.0,149.4,210.1,232.3,128.4,96.8,51.9,0.2,987.3
SOUTH INTERIOR KARNATAKA,1983,0.0,0.0,0.9,4.7,75.1,214.9,206.0,260.2,184.8,97.4,21.0,38.8,1103.9
SOUTH INTERIOR KARNATAKA,1984,2.1,7.8,75.3,39.2,45.2,197.2,258.8,122.2,168.0,141.6,5.8,4.3,1067.3
SOUTH INTERIOR KARNATAKA,1985,4.1,0.1,13.8,41.8,52.4,193.6,139.5,172.9,140.4,68.3,28.8,5.7,861.6
SOUTH INTERIOR KARNATAKA,1986,14.0,9.2,4.0,26.3,52.0,210.0,150.3,209.9,175.3,79.7,93.9,7.9,1032.5
SOUTH INTERIOR KARNATAKA,1987,0.3,0.0,4.6,9.4,62.9,135.4,115.6,151.2,139.4,200.6,76.4,31.6,927.4
SOUTH INTERIOR KARNATAKA,1988,0.4,3.0,12.1,71.2,83.6,67.8,275.3,250.1,199.2,30.0,5.6,19.8,1018.1
SOUTH INTERIOR KARNATAKA,1989,0.0,0.1,12.6,23.6,52.1,145.4,285.2,134.0,150.1,84.7,15.6,5.2,908.7
SOUTH INTERIOR KARNATAKA,1990,4.0,0.1,5.1,14.7,113.7,129.3,148.1,192.6,59.2,127.8,46.8,2.1,843.6
SOUTH INTERIOR KARNATAKA,1991,0.9,0.1,2.5,65.2,108.4,246.8,262.4,163.9,115.1,189.0,59.9,0.1,1214.2
SOUTH INTERIOR KARNATAKA,1992,0.2,0.3,0.0,28.4,79.0,270.3,203.8,216.9,146.4,114.4,146.9,0.2,1206.7
SOUTH INTERIOR KARNATAKA,1993,0.0,0.5,5.9,23.0,66.0,150.1,208.0,189.2,104.8,234.9,24.7,32.6,1039.9
SOUTH INTERIOR KARNATAKA,1994,11.6,2.2,3.9,54.3,70.9,185.6,337.8,132.5,97.4,236.8,26.1,0.6,1159.6
SOUTH INTERIOR KARNATAKA,1995,4.2,0.2,3.7,31.8,68.4,89.2,260.0,185.5,137.5,98.8,29.5,0.0,908.9
SOUTH INTERIOR KARNATAKA,1996,1.1,0.2,1.4,49.7,52.3,204.1,187.4,187.0,188.1,130.2,10.8,28.1,1040.5
SOUTH INTERIOR KARNATAKA,1997,4.6,0.1,28.1,27.7,47.8,175.8,250.8,223.0,100.7,136.3,124.9,32.1,1151.8
SOUTH INTERIOR KARNATAKA,1998,0.0,0.0,3.4,33.0,47.5,157.0,280.3,206.8,175.5,150.9,54.6,11.8,1120.9
SOUTH INTERIOR KARNATAKA,1999,0.1,4.8,1.0,42.5,133.8,128.8,259.4,139.7,110.4,278.5,31.0,3.6,1133.7
SOUTH INTERIOR KARNATAKA,2000,1.4,14.4,0.2,45.4,58.9,168.0,201.8,300.1,184.2,203.3,14.0,12.1,1203.9
SOUTH INTERIOR KARNATAKA,2001,0.5,1.1,1.4,90.3,30.3,127.9,169.5,152.1,189.6,120.1,40.1,2.2,925.1
SOUTH INTERIOR KARNATAKA,2002,2.2,11.4,2.5,20.5,76.9,132.6,92.7,155.7,75.1,168.6,18.5,0.6,757.2
SOUTH INTERIOR KARNATAKA,2003,0.1,4.2,19.8,36.3,9.5,118.2,163.5,152.0,51.3,192.1,10.8,1.9,759.6
SOUTH INTERIOR KARNATAKA,2004,6.3,9.5,14.9,66.5,181.9,191.7,184.8,200.4,120.3,107.1,25.3,9.2,1117.8
SOUTH INTERIOR KARNATAKA,2005,7.2,4.0,3.1,75.8,74.6,144.4,347.0,242.2,148.7,245.7,56.9,5.5,1355.0
SOUTH INTERIOR KARNATAKA,2006,0.2,0.1,35.1,24.3,127.4,185.3,228.0,174.3,113.5,62.1,83.5,1.1,1035.0
SOUTH INTERIOR KARNATAKA,2007,0.0,0.2,0.8,39.2,75.9,224.7,278.1,256.1,204.4,153.7,17.9,14.4,1265.4
SOUTH INTERIOR KARNATAKA,2008,0.6,19.6,109.4,24.3,66.3,149.0,203.1,269.3,138.5,117.5,31.0,3.0,1131.6
SOUTH INTERIOR KARNATAKA,2009,0.1,0.1,27.7,26.7,103.9,104.4,335.6,159.6,257.3,101.4,60.4,23.6,1200.9
SOUTH INTERIOR KARNATAKA,2010,8.0,1.7,5.7,72.6,96.2,132.4,235.1,227.7,151.1,129.6,181.7,2.6,1244.4
SOUTH INTERIOR KARNATAKA,2011,0.7,9.4,9.0,81.2,80.8,177.4,203.8,199.2,110.0,144.5,56.0,3.7,1075.6
SOUTH INTERIOR KARNATAKA,2012,1.0,0.7,3.0,99.1,46.4,80.4,144.0,236.1,98.1,64.2,83.5,5.7,862.2
SOUTH INTERIOR KARNATAKA,2013,1.0,11.5,13.4,31.4,85.2,187.7,341.2,157.7,186.5,93.6,24.7,5.3,1139.1
SOUTH INTERIOR KARNATAKA,2014,0.3,1.8,14.8,40.5,117.5,103.6,265.0,250.9,154.5,148.0,28.1,14.4,1139.4
SOUTH INTERIOR KARNATAKA,2015,0.8,2.7,26.4,71.8,142.7,181.6,111.7,131.8,147.4,110.1,105.2,3.4,1035.6
SOUTH INTERIOR KARNATAKA,2016,3.6,0.4,3.2,8.8,92.0,172.2,196.5,85.9,62.8,21.9,9.1,31.0,687.3
SOUTH INTERIOR KARNATAKA,2017,5.0,0.0,16.8,34.1,140.9,107.6,125.9,181.4,250.3,178.3,13.8,7.7,1061.8
SOUTH INTERIOR KARNATAKA,2018,0.0,3.1,29.8,36.8,167.0,181.2,197.5,200.2,106.7,97.6,18.9,4.7,1043.6
SOUTH INTERIOR KARNATAKA,2019,1.1,7.4,2.0,33.0,79.5,102.1,166.3,360.1,210.6,259.2,30.8,16.7,1268.8
SOUTH INTERIOR KARNATAKA,2020,0.1,0.3,8.6,60.0,108.2,145.6,207.0,235.5,228.0,149.5,37.9,15.6,1196.3
SOUTH INTERIOR KARNATAKA,2021,26.6,22.0,1.9,58.4,118.8,165.9,269.5,150.9,115.4,266.1,211.5,23.1,1430.1
SOUTH INTERIOR KARNATAKA,2022,0.5,0.0,18.9,73.6,232.3,134.5,348.9,374.8,152.2,223.7,31.1,43.3,1628.3
SOUTH INTERIOR KARNATAKA,2023,1.3,0.0,10.3,27.5,118.1,65.6,258.9,41.8,123.6,59.7,76.4,6.4,789.6
KERALA,1901,27.2,19.8,30.9,225.8,208.1,527.9,431.7,464.9,293.1,165.6,115.2,1.2,2511.4
KERALA,1902,8.9,10.1,106.1,352.7,264.1,622.1,514.7,538.3,443.1,96.9,7.2,1.3,2965.6
KERALA,1903,20.1,25.3,104.5,140.8,206.6,613.0,360.3,553.3,306.7,159.8,60.1,1.2,2551.7
KERALA,1904,11.2,56.5,52.5,459.8,374.5,383.5,477.6,438.8,247.0,116.1,46.6,2.5,2666.6
KERALA,1905,19.9,17.0,138.8,212.6,276.3,522.6,441.4,649.8,276.6,203.0,16.0,25.0,2799.2
KERALA,1906,9.6,59.3,88.9,264.7,272.2,389.5,542.8,588.1,264.6,166.4,25.0,0.2,2671.4
KERALA,1907,55.9,37.5,110.3,254.8,213.4,514.6,579.9,303.8,401.6,37.4,4.2,14.0,2527.3
KERALA,1908,16.2,25.1,20.7,176.3,333.7,392.6,479.9,339.8,405.9,92.1,3.9,0.0,2286.4
KERALA,1909,19.2,8.9,4.5,195.3,310.5,644.8,346.2,447.6,216.5,164.3,24.6,6.4,2388.8
KERALA,1910,9.1,32.3,153.6,213.8,276.1,584.2,740.0,419.9,247.8,198.8,16.3,4.3,2896.1
KERALA,1911,74.7,18.8,93.7,234.9,433.5,536.8,617.3,417.4,388.7,260.8,26.4,2.9,3106.0
KERALA,1912,9.1,58.2,127.4,303.5,251.8,486.6,566.2,453.9,236.7,182.5,69.2,9.5,2754.6
KERALA,1913,11.9,90.6,119.5,333.7,393.5,462.3,438.0,355.0,280.9,226.7,10.1,45.6,2767.6
KERALA,1914,6.2,79.3,71.2,220.1,320.9,404.8,397.3,471.5,291.0,67.1,10.4,7.5,2347.2
KERALA,1915,9.5,58.9,74.8,204.2,668.8,513.6,736.9,530.9,260.7,107.6,10.1,4.3,3180.5
KERALA,1916,19.7,27.8,119.5,228.5,341.5,367.9,478.0,433.8,310.1,247.4,32.9,6.2,2613.3
KERALA,1917,13.0,92.3,39.1,170.7,207.5,586.5,474.5,348.2,312.5,237.9,47.2,1.3,2530.7
KERALA,1918,4.6,16.2,126.0,154.0,287.5,660.4,808.4,607.2,373.1,70.8,6.0,1.1,3115.3
KERALA,1919,13.3,12.5,23.0,162.5,266.6,488.6,461.1,250.0,441.2,186.3,42.7,3.4,2351.2
KERALA,1920,4.4,50.7,229.2,185.7,284.2,524.8,311.1,526.3,385.2,130.3,3.3,1.8,2637.0
KERALA,1921,35.2,20.4,135.1,325.4,412.1,607.8,543.1,431.3,335.9,142.9,8.4,10.4,3008.0
KERALA,1922,16.4,4.8,78.3,168.4,233.4,553.9,420.6,379.9,267.2,130.6,9.5,9.2,2272.0
KERALA,1923,0.4,59.1,17.3,260.7,399.1,591.4,376.2,269.4,360.0,98.5,11.3,5.9,2449.4
KERALA,1924,10.6,22.7,19.9,222.8,299.1,475.2,613.0,435.3,345.6,128.0,128.2,0.2,2700.5
KERALA,1925,26.1,21.7,53.9,279.6,607.5,332.6,411.8,403.2,323.3,89.9,13.7,0.2,2563.4
KERALA,1926,23.5,23.5,157.6,141.9,254.5,558.9,576.9,355.8,190.5,195.1,6.5,33.8,2518.5
KERALA,1927,33.7,60.2,66.5,268.7,238.1,575.8,449.9,368.7,551.7,162.8,30.0,0.2,2806.2
KERALA,1928,8.4,21.4,61.6,138.3,449.8,423.0,432.0,450.5,344.5,297.8,21.8,1.5,2650.6
KERALA,1929,84.5,3.8,84.3,324.2,573.0,645.8,386.5,333.3,291.6,196.7,17.1,22.1,2962.9
KERALA,1930,18.2,41.5,99.4,200.1,211.0,690.4,287.0,439.6,299.9,150.0,115.7,5.9,2558.7
KERALA,1931,7.5,29.5,47.4,295.2,375.4,606.0,656.5,282.2,331.3,138.2,21.8,16.3,2807.3
KERALA,1932,14.8,37.1,59.6,163.8,491.2,629.5,457.5,469.4,355.8,108.5,92.1,20.4,2899.8
KERALA,1933,10.3,29.2,16.9,216.0,287.8,479.9,428.8,506.5,242.5,122.8,7.5,2.7,2350.9
